84,B308,1,3,1+1,2,1+1,89.80,0.0,0.0,0.0,89.80,89.80,2597,2294,206000.00,3,1,1 Bedroom PH,0
85,B309,1,3,1+1,2,1+1,50.33,9.63,0.0,0.0,119.92,119.92,2113,1943,233000.00,3,1,1 Bedroom PH,0
86,B310,1,3,2+1,3,2+1,87.89,30.75,0.0,0.0,237.28,237.28,1787,1555,369000.00,3,1,2 Bedroom Lock-Off PH,0
87,B311,1,3,1+1,2,1+1,83.91,9.27,0.0,0.0,113.08,113.08,2799,2077,234900.00,3,1,1 Bedroom PH,0
88,B312,1,3,1+1,2,1+1,83.91,9.27,0.0,0.0,113.08,113.08,2799,2077,234900.00,3,1,1 Bedroom PH,0
89,B313,1,3,2+1,3,2+1,87.89,30.75,0.0,0.0,238.60,238.60,1775,1547,369000.00,3,1,2 Bedroom Lock-Off PH,0
90,B314,1,3,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2879,2417,144900.00,3,3,1 Bedroom,0

94,AL1,1,0,0,0,0,0.0,0.0,0.0,0.0,353.75,353.75,3900,3900,1379625.00,2,7,Commercial,0
95,AL2,1,0,0,0,0,0.0,0.0,0.0,0.0,420.21,420.21,3900,3900,1638819.00,2,7,Commercial,0
96,AL3,1,0,0,0,0,0.0,0.0,0.0,0.0,176.75,176.75,3900,3900,689325.00,2,7,Commercial,0
97,A101,1,1,1,1,1,44.90,37.56,0.0,0.0,114.58,114.58,3964,1553,178000.00,2,3,Garden Swim-up 1 Bedroom,7400
98,A102,1,1,1,1,1,35.72,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,3,Garden Studio,6900
99,A103,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,1,Garden Studio,6900
100,A104,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,1,Garden Studio,6900
101,A105,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,1,Garden Studio,6900
102,A106,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,1,Garden Studio,6900
103,A107,1,1,1,1,1,37.52,19.51,0.0,0.0,57.03,57.03,3705,2437,139000.00,2,3,Garden Studio,6900
104,A108,1,1,1,1,1,44.90,37.56,0.0,0.0,114.58,114.58,4098,1606,184000.00,2,3,Garden Swim-up 1 Bedroom,7400
105,A109,1,1,1,1,1,50.33,12.84,0.0,0.0,84.32,84.32,3457,2064,174000.00,2,3,1 Bedroom Swim-up,7400
106,A110,1,1,2,2,2,87.89,84.94,0.0,0.0,195.18,195.18,3172,1428,278800.00,2,7,2 Lock-Off Swim-up Garden House,14000
107,A111,1,1,1,1,1,47.27,24.59,0.0,0.0,71.86,71.86,3131,2060,148000.00,2,3,1 Bedroom Garden,7400
108,A112,1,1,1,1,1,47.27,24.59,0.0,0.0,71.86,71.86,3131,2060,148000.00,2,3,1 Bedroom Garden,7400
109,A113,1,1,2,2,2,87.89,86.17,0.0,0.0,202.58,202.58,3171,1376,278800.00,2,3,2 Lock-Off Swim-up Garden House,14000
110,A114,1,1,1,1,1,50.33,16.05,0.0,0.0,93.34,93.34,3258,1757,164000.00,2,3,1 Bedroom Swim-up,7400
111,A201,1,2,1,1,1,44.90,0.0,0.0,0.0,44.90,44.90,2539,2539,114000.00,2,3,1 Bedroom,7000
112,A202,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
113,A203,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
114,A204,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
115,A205,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
116,A206,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
117,A207,1,2,1,1,1,37.52,0.0,0.0,0.0,37.52,37.52,2639,2639,99000.00,2,1,Studio,6500
118,A208,1,2,1,1,1,44.90,0.0,0.0,0.0,44.90,44.90,2539,2539,114000.00,2,3,1 bedroom,7000
119,A209,1,2,1,1,1,50.33,9.63,0.0,0.0,59.96,59.96,2879,2417,144900.00,2,3,1 bedroom,7000
120,A210,1,2,2,2,1,87.89,30.75,0.0,0.0,118.64,118.64,2557,1894,224700.00,2,3,2 Bedroom Lock-Off,13500
121,A211,1,2,1,1,1,47.27,9.27,0.0,0.0,56.54,56.54,2941,2458,139000.00,2,1,1 Bedroom,7000
122,A212,1,2,1,1,1,47.27,9.27,0.0,0.0,56.54,56.54,2941,2458,139000.00,2,3,1 Bedroom,7000
